FEDID,FED_CHANNEL,OLD_COARSE,OLD_FINE,OLD_DELAY,OFFSET,NEW_COARSE,NEW_FINE,NEW_DELAY,DIFF_FED
282,31,11,12,263,5,11,7,268,5
282,32,11,12,263,5,11,7,268,5
282,33,11,14,261,2,11,12,263,2
282,34,11,14,261,2,11,12,263,2
282,35,11,14,261,2,11,12,263,2
282,36,11,11,264,5,11,6,269,5
282,37,11,11,264,5,11,6,269,5
282,38,11,11,264,5,11,6,269,5
282,39,11,15,260,0,11,15,260,0
282,40,11,15,260,0,11,15,260,0
282,41,11,11,264,-5,11,16,259,-5
282,42,11,11,264,-5,11,16,259,-5
282,43,11,11,264,-5,11,16,259,-5
282,44,11,13,262,-8,11,21,254,-8
282,45,11,13,262,-8,11,21,254,-8
282,46,11,15,260,8,11,7,268,8
282,47,11,15,260,8,11,7,268,8
282,48,11,11,264,-10,11,21,254,-10
282,49,11,11,264,-10,11,21,254,-10
282,50,11,10,265,0,11,10,265,0
282,51,11,10,265,0,11,10,265,0
282,52,11,12,263,6,11,6,269,6
282,53,11,12,263,6,11,6,269,6
282,54,11,8,267,-3,11,11,264,-3
282,55,11,8,267,-3,11,11,264,-3
282,56,11,14,261,6,11,8,267,6
282,57,11,14,261,6,11,8,267,6
282,58,11,12,263,0,11,12,263,0
282,59,11,12,263,0,11,12,263,0
282,60,11,14,261,7,11,7,268,7
282,61,11,14,261,7,11,7,268,7
282,62,11,14,261,7,11,7,268,7
282,63,11,14,261,7,11,7,268,7
282,64,11,14,261,7,11,7,268,7
282,65,11,12,263,-1,11,13,262,-1
282,66,11,12,263,-1,11,13,262,-1
282,67,11,12,263,-1,11,13,262,-1
282,68,3,12,63,0,3,12,63,0
282,69,3,12,63,0,3,12,63,0
282,70,11,13,262,-3,11,16,259,-3
282,71,11,13,262,-3,11,16,259,-3
282,72,11,9,266,3,11,6,269,3
282,73,11,9,266,3,11,6,269,3
282,74,11,13,262,7,11,6,269,7
282,75,11,14,261,7,11,7,268,7
282,76,11,9,266,-7,11,16,259,-7
282,77,11,9,266,-7,11,16,259,-7
282,78,11,17,258,-3,11,20,255,-3
282,79,11,17,258,-3,11,20,255,-3
282,80,11,17,258,-3,11,20,255,-3
282,81,11,13,262,2,11,11,264,2
282,82,11,13,262,2,11,11,264,2
282,83,11,13,262,2,11,11,264,2
282,84,11,12,263,9,11,3,272,9
282,85,11,12,263,9,11,3,272,9
282,86,11,12,263,9,11,3,272,9
282,87,11,15,260,8,11,7,268,8
282,88,11,15,260,8,11,7,268,8
282,89,11,15,260,8,11,7,268,8
282,90,11,15,260,8,11,7,268,8
282,91,11,15,260,8,11,7,268,8
282,92,11,14,261,4,11,10,265,4
282,93,11,14,261,4,11,10,265,4
282,94,3,12,63,0,3,12,63,0
282,95,3,12,63,0,3,12,63,0
283,0,11,13,262,0,11,13,262,0
283,1,11,13,262,0,11,13,262,0
283,2,11,13,262,0,11,13,262,0
283,3,11,10,265,-9,11,19,256,-9
283,4,11,10,265,-9,11,19,256,-9
283,5,11,8,267,-4,11,12,263,-4
283,6,11,8,267,-4,11,12,263,-4
283,7,11,8,267,-9,11,17,258,-9
283,8,11,8,267,-9,11,17,258,-9
283,9,11,14,261,-8,11,22,253,-8
283,10,11,14,261,-8,11,22,253,-8
283,11,11,14,261,-8,11,22,253,-8
283,12,11,10,265,5,11,5,270,5
283,13,11,10,265,5,11,5,270,5
283,14,11,8,267,-2,11,10,265,-2
283,15,11,8,267,-2,11,10,265,-2
283,16,11,6,269,-6,11,12,263,-6
283,17,11,6,269,-6,11,12,263,-6
283,18,11,8,267,-4,11,12,263,-4
283,19,11,8,267,-4,11,12,263,-4
283,20,3,9,66,0,3,9,66,0
283,21,3,8,67,0,3,8,67,0
283,22,11,9,266,-10,11,19,256,-10
283,23,11,9,266,-10,11,19,256,-10
283,24,11,12,263,-5,11,17,258,-5
283,25,11,12,263,-5,11,17,258,-5
283,26,11,12,263,-5,11,17,258,-5
283,27,11,9,266,-5,11,14,261,-5
283,28,11,9,266,-5,11,14,261,-5
283,29,11,6,269,8,12,23,277,8
283,30,11,6,269,8,12,23,277,8
283,31,11,7,268,3,11,4,271,3
283,32,11,7,268,3,11,4,271,3
283,33,11,11,264,4,11,7,268,4
283,34,11,11,264,4,11,7,268,4
283,35,3,9,66,0,3,9,66,0
283,36,11,6,269,4,11,2,273,4
283,37,11,6,269,4,11,2,273,4
283,38,11,8,267,7,11,1,274,7
283,39,11,8,267,7,11,1,274,7
283,40,11,9,266,8,11,1,274,8
283,41,11,9,266,8,11,1,274,8
283,42,11,12,263,7,11,5,270,7
283,43,11,12,263,7,11,5,270,7
283,44,11,12,263,7,11,5,270,7
283,45,3,9,66,0,3,9,66,0
283,46,11,12,263,8,11,4,271,8
283,47,11,12,263,8,11,4,271,8
283,48,11,12,263,8,11,4,271,8
283,49,11,12,263,8,11,4,271,8
283,50,11,12,263,8,11,4,271,8
283,51,11,9,266,-8,11,17,258,-8
283,52,11,9,266,-8,11,17,258,-8
283,53,11,8,267,-3,11,11,264,-3
283,54,11,8,267,-3,11,11,264,-3
283,55,11,8,267,3,11,5,270,3
283,56,11,7,268,3,11,4,271,3
283,57,11,12,263,7,11,5,270,7
283,58,11,12,263,7,11,5,270,7
283,59,11,12,263,7,11,5,270,7
283,60,11,9,266,-1,11,10,265,-1
283,61,11,9,266,-1,11,10,265,-1
283,62,11,10,265,-6,11,16,259,-6
283,63,11,10,265,-6,11,16,259,-6
283,64,11,6,269,9,12,22,278,9
283,65,11,6,269,9,12,22,278,9
283,66,11,13,262,-2,11,15,260,-2
283,67,11,13,262,-2,11,15,260,-2
283,68,3,10,65,0,3,10,65,0
283,69,3,10,65,0,3,10,65,0
283,70,11,12,263,-4,11,16,259,-4
283,71,11,12,263,-4,11,16,259,-4
283,72,11,11,264,1,11,10,265,1
283,73,11,11,264,1,11,10,265,1
283,74,11,11,264,1,11,10,265,1
283,75,11,8,267,-4,11,12,263,-4
283,76,11,8,267,-4,11,12,263,-4
283,77,11,7,268,-7,11,14,261,-7
283,78,11,7,268,-7,11,14,261,-7
283,79,11,8,267,-8,11,16,259,-8
283,80,11,8,267,-8,11,16,259,-8
283,81,11,12,263,-5,11,17,258,-5
283,82,11,12,263,-5,11,17,258,-5
283,83,3,11,64,0,3,11,64,0
283,84,11,11,264,-2,11,13,262,-2
283,85,11,11,264,-2,11,13,262,-2
283,86,11,13,262,5,11,8,267,5
283,87,11,13,262,5,11,8,267,5
283,88,11,10,265,8,11,2,273,8
283,89,11,10,265,8,11,2,273,8
283,90,11,11,264,-9,11,20,255,-9
283,91,11,11,264,-9,11,20,255,-9
283,92,11,11,264,-9,11,20,255,-9
283,93,3,11,64,0,3,11,64,0
283,94,11,12,263,8,11,4,271,8
283,95,11,12,263,8,11,4,271,8
284,0,10,11,239,-2,10,13,237,-2
284,1,10,11,239,-2,10,13,237,-2
284,2,10,11,239,-2,10,13,237,-2
284,3,10,7,243,-7,10,14,236,-7
284,4,10,8,242,-7,10,15,235,-7
284,5,10,14,236,-4,10,18,232,-4
284,6,10,14,236,-4,10,18,232,-4
284,7,10,14,236,-4,10,18,232,-4
284,8,10,12,238,1,10,11,239,1
284,9,10,12,238,1,10,11,239,1
284,10,10,12,238,1,10,11,239,1
284,11,2,9,41,0,2,9,41,0
284,12,3,10,65,0,3,10,65,0
284,13,3,10,65,0,3,10,65,0
284,14,3,10,65,0,3,10,65,0
284,15,3,10,65,0,3,10,65,0
284,16,3,10,65,0,3,10,65,0
284,17,3,10,65,0,3,10,65,0
284,18,3,10,65,0,3,10,65,0
284,19,3,10,65,0,3,10,65,0
284,20,3,10,65,0,3,10,65,0
284,21,3,10,65,0,3,10,65,0
284,22,3,10,65,0,3,10,65,0
284,23,3,10,65,0,3,10,65,0
284,24,2,10,40,0,2,10,40,0
284,25,2,10,40,0,2,10,40,0
284,26,2,10,40,0,2,10,40,0
284,27,10,12,238,-10,10,22,228,-10
284,28,10,12,238,-10,10,22,228,-10
284,29,10,12,238,7,10,5,245,7
284,30,10,11,239,7,10,4,246,7
284,31,10,10,240,-8,10,18,232,-8
284,32,10,10,240,-8,10,18,232,-8
284,33,10,13,237,-1,10,14,236,-1
284,34,10,13,237,-1,10,14,236,-1
284,35,2,10,40,0,2,10,40,0
284,36,10,14,236,1,10,13,237,1
284,37,10,14,236,1,10,13,237,1
284,38,10,14,236,1,10,13,237,1
284,39,10,12,238,-8,10,20,230,-8
284,40,10,12,238,-8,10,20,230,-8
284,41,10,13,237,-9,10,22,228,-9
284,42,10,13,237,-9,10,22,228,-9
284,43,10,13,237,-9,10,22,228,-9
284,44,2,10,40,0,2,10,40,0
284,45,2,10,40,0,2,10,40,0
284,46,2,10,40,0,2,10,40,0
284,47,2,10,40,0,2,10,40,0
284,48,10,11,239,-5,10,16,234,-5
284,49,10,11,239,-5,10,16,234,-5
284,50,10,11,239,-7,10,18,232,-7
284,51,10,11,239,-7,10,18,232,-7
284,52,10,13,237,10,10,3,247,10
284,53,10,13,237,10,10,3,247,10
284,54,10,13,237,9,10,4,246,9
284,55,10,13,237,9,10,4,246,9
284,56,10,13,237,-8,10,21,229,-8
284,57,10,13,237,-8,10,21,229,-8
284,58,10,13,237,-8,10,21,229,-8
284,59,2,10,40,0,2,10,40,0
284,60,10,14,236,9,10,5,245,9
284,61,10,14,236,9,10,5,245,9
284,62,10,14,236,9,10,5,245,9
284,63,10,15,235,-7,10,22,228,-7
284,64,10,15,235,-7,10,22,228,-7
284,65,10,15,235,-3,10,18,232,-3
284,66,10,15,235,-3,10,18,232,-3
284,67,10,15,235,-3,10,18,232,-3
284,68,10,12,238,5,10,7,243,5
284,69,10,12,238,5,10,7,243,5
284,70,10,15,235,10,10,5,245,10
284,71,10,15,235,10,10,5,245,10
284,72,10,11,239,-5,10,16,234,-5
284,73,10,11,239,-5,10,16,234,-5
284,74,10,11,239,-5,10,16,234,-5
284,75,10,9,241,-4,10,13,237,-4
284,76,10,9,241,-4,10,13,237,-4
284,77,10,15,235,6,10,9,241,6
284,78,10,15,235,6,10,9,241,6
284,79,10,15,235,6,10,9,241,6
284,80,10,13,237,-4,10,17,233,-4
284,81,10,13,237,-4,10,17,233,-4
284,82,10,13,237,-4,10,17,233,-4
284,83,2,11,39,0,2,11,39,0
284,84,2,11,39,0,2,11,39,0
284,85,2,11,39,0,2,11,39,0
284,86,2,11,39,0,2,11,39,0
284,87,10,13,237,9,10,4,246,9
284,88,10,13,237,9,10,4,246,9
284,89,10,11,239,-9,10,20,230,-9
284,90,10,11,239,-9,10,20,230,-9
284,91,10,13,237,9,10,4,246,9
284,92,10,13,237,9,10,4,246,9
284,93,10,13,237,-2,10,15,235,-2
284,94,10,13,237,-2,10,15,235,-2
284,95,2,11,39,0,2,11,39,0
285,0,10,12,238,-7,10,19,231,-7
285,1,10,12,238,-7,10,19,231,-7
285,2,10,12,238,-7,10,19,231,-7
285,3,10,14,236,6,10,8,242,6
285,4,10,14,236,6,10,8,242,6
285,5,10,12,238,-10,10,22,228,-10
285,6,10,12,238,-10,10,22,228,-10
285,7,10,12,238,-10,10,22,228,-10
285,8,2,10,40,0,2,10,40,0
285,9,2,10,40,0,2,10,40,0
285,10,2,10,40,0,2,10,40,0
285,11,2,9,41,0,2,9,41,0
285,12,10,10,240,10,10,0,250,10
285,13,10,10,240,10,10,0,250,10
285,14,10,13,237,7,10,6,244,7
285,15,10,13,237,7,10,6,244,7
285,16,10,11,239,-9,10,20,230,-9
285,17,10,11,239,-9,10,20,230,-9
285,18,10,11,239,-3,10,14,236,-3
285,19,10,11,239,-3,10,14,236,-3
285,20,10,13,237,-7,10,20,230,-7
285,21,10,13,237,-7,10,20,230,-7
285,22,10,13,237,-7,10,20,230,-7
285,23,2,9,41,0,2,9,41,0
285,24,10,12,238,-9,10,21,229,-9
285,25,10,11,239,-9,10,20,230,-9
285,26,10,11,239,-9,10,20,230,-9
285,27,10,16,234,10,10,6,244,10
285,28,10,16,234,10,10,6,244,10
285,29,10,13,237,5,10,8,242,5
285,30,10,13,237,5,10,8,242,5
285,31,10,13,237,5,10,8,242,5
285,32,10,16,234,3,10,13,237,3
285,33,10,16,234,3,10,13,237,3
285,34,10,14,236,2,10,12,238,2
285,35,10,13,237,2,10,11,239,2
285,36,10,13,237,8,10,5,245,8
285,37,10,13,237,8,10,5,245,8
285,38,10,13,237,8,10,5,245,8
285,39,10,9,241,2,10,7,243,2
285,40,10,10,240,2,10,8,242,2
285,41,10,12,238,-2,10,14,236,-2
285,42,10,12,238,-2,10,14,236,-2
285,43,10,12,238,-2,10,14,236,-2
285,44,10,15,235,0,10,15,235,0
285,45,10,15,235,0,10,15,235,0
285,46,10,15,235,0,10,15,235,0
285,47,2,11,39,0,2,11,39,0
285,48,2,11,39,0,2,11,39,0
285,49,2,11,39,0,2,11,39,0
285,50,2,11,39,0,2,11,39,0
285,51,10,14,236,-6,10,20,230,-6
285,52,10,14,236,-6,10,20,230,-6
285,53,10,9,241,6,10,3,247,6
285,54,10,9,241,6,10,3,247,6
285,55,10,13,237,-9,10,22,228,-9
285,56,10,13,237,-9,10,22,228,-9
285,57,10,12,238,3,10,9,241,3
285,58,10,12,238,3,10,9,241,3
285,59,2,11,39,0,2,11,39,0
285,60,10,15,235,4,10,11,239,4
285,61,10,15,235,4,10,11,239,4
285,62,10,15,235,4,10,11,239,4
285,63,10,15,235,-9,10,24,226,-9
285,64,10,15,235,-9,10,24,226,-9
285,65,10,14,236,-1,10,15,235,-1
285,66,10,14,236,-1,10,15,235,-1
285,67,10,14,236,-1,10,15,235,-1
285,68,2,11,39,0,2,11,39,0
285,69,2,11,39,0,2,11,39,0
285,70,2,11,39,0,2,11,39,0
285,71,2,11,39,0,2,11,39,0
285,72,10,12,238,-1,10,13,237,-1
285,73,10,12,238,-1,10,13,237,-1
285,74,10,13,237,-3,10,16,234,-3
285,75,10,13,237,-3,10,16,234,-3
285,76,10,9,241,-1,10,10,240,-1
285,77,10,9,241,-1,10,10,240,-1
285,78,10,13,237,6,10,7,243,6
285,79,10,13,237,6,10,7,243,6
285,80,10,17,233,0,10,17,233,0
285,81,10,17,233,0,10,17,233,0
285,82,10,17,233,0,10,17,233,0
285,83,2,12,38,0,2,12,38,0
285,84,10,12,238,-7,10,19,231,-7
285,85,10,12,238,-7,10,19,231,-7
285,86,10,12,238,-7,10,19,231,-7
285,87,10,14,236,-3,10,17,233,-3
285,88,10,14,236,-3,10,17,233,-3
285,89,10,14,236,7,10,7,243,7
285,90,10,14,236,7,10,7,243,7
285,91,10,14,236,7,10,7,243,7
285,92,10,12,238,5,10,7,243,5
285,93,10,12,238,5,10,7,243,5
285,94,10,13,237,9,10,4,246,9
285,95,10,13,237,9,10,4,246,9
286,0,10,10,240,10,10,0,250,10
286,1,10,10,240,10,10,0,250,10
286,2,10,13,237,10,10,3,247,10
286,3,10,13,237,10,10,3,247,10
286,4,10,9,241,5,10,4,246,5
286,5,10,9,241,5,10,4,246,5
286,6,10,12,238,-4,10,16,234,-4
286,7,10,12,238,-4,10,16,234,-4
286,8,2,10,40,0,2,10,40,0
286,9,2,10,40,0,2,10,40,0
286,10,10,14,236,5,10,9,241,5
286,11,10,14,236,5,10,9,241,5
286,12,10,12,238,0,10,12,238,0
286,13,10,12,238,0,10,12,238,0
286,14,10,12,238,0,10,12,238,0
286,15,10,13,237,-1,10,14,236,-1
286,16,10,13,237,-1,10,14,236,-1
286,17,10,8,242,4,10,4,246,4
286,18,10,7,243,4,10,3,247,4
286,19,10,11,239,2,10,9,241,2
286,20,10,11,239,2,10,9,241,2
286,21,10,13,237,-8,10,21,229,-8
286,22,10,13,237,-8,10,21,229,-8
286,23,10,13,237,-8,10,21,229,-8
286,24,10,10,240,7,10,3,247,7
286,25,10,9,241,7,10,2,248,7
286,26,10,12,238,-1,10,13,237,-1
286,27,10,12,238,-1,10,13,237,-1
286,28,10,11,239,-9,10,20,230,-9
286,29,10,11,239,-9,10,20,230,-9
286,30,10,13,237,6,10,7,243,6
286,31,10,13,237,6,10,7,243,6
286,32,10,13,237,6,10,7,243,6
286,33,2,11,39,0,2,11,39,0
286,34,10,15,235,4,10,11,239,4
286,35,10,15,235,4,10,11,239,4
286,36,10,10,240,10,10,0,250,10
286,37,10,11,239,10,10,1,249,10
286,38,10,13,237,6,10,7,243,6
286,39,10,13,237,6,10,7,243,6
286,40,10,13,237,6,10,7,243,6
286,41,2,15,35,0,2,15,35,0
286,42,2,15,35,0,2,15,35,0
286,43,10,11,239,-3,10,14,236,-3
286,44,10,11,239,-3,10,14,236,-3
286,45,10,13,237,-1,10,14,236,-1
286,46,10,13,237,-1,10,14,236,-1
286,47,10,13,237,-1,10,14,236,-1
286,48,10,11,239,4,10,7,243,4
286,49,10,11,239,4,10,7,243,4
286,50,10,11,239,4,10,7,243,4
286,51,10,10,240,9,10,1,249,9
286,52,10,10,240,9,10,1,249,9
286,53,10,10,240,9,10,1,249,9
286,54,10,14,236,-5,10,19,231,-5
286,55,10,14,236,-5,10,19,231,-5
286,56,10,14,236,-5,10,19,231,-5
286,57,10,15,235,3,10,12,238,3
286,58,10,15,235,3,10,12,238,3
286,59,2,12,38,0,2,12,38,0
286,60,10,11,239,10,10,1,249,10
286,61,10,11,239,10,10,1,249,10
286,62,10,12,238,-9,10,21,229,-9
286,63,10,12,238,-9,10,21,229,-9
286,64,10,11,239,-6,10,17,233,-6
286,65,10,11,239,-6,10,17,233,-6
286,66,10,12,238,1,10,11,239,1
286,67,10,12,238,1,10,11,239,1
286,68,2,12,38,0,2,12,38,0
286,69,2,12,38,0,2,12,38,0
286,70,10,13,237,2,10,11,239,2
286,71,10,13,237,2,10,11,239,2
286,72,10,12,238,-9,10,21,229,-9
286,73,10,12,238,-9,10,21,229,-9
286,74,10,12,238,-9,10,21,229,-9
286,75,10,14,236,-4,10,18,232,-4
286,76,10,14,236,-4,10,18,232,-4
286,77,10,9,241,2,10,7,243,2
286,78,10,9,241,2,10,7,243,2
286,79,10,10,240,8,10,2,248,8
286,80,10,10,240,8,10,2,248,8
286,81,10,15,235,-4,10,19,231,-4
286,82,10,15,235,-4,10,19,231,-4
286,83,10,15,235,-4,10,19,231,-4
286,84,10,12,238,-4,10,16,234,-4
286,85,10,12,238,-4,10,16,234,-4
286,86,10,11,239,-4,10,15,235,-4
286,87,10,11,239,-4,10,15,235,-4
286,88,10,10,240,1,10,9,241,1
286,89,10,11,239,1,10,10,240,1
286,90,10,15,235,-8,10,23,227,-8
286,91,10,15,235,-8,10,23,227,-8
286,92,10,15,235,-8,10,23,227,-8
286,93,2,12,38,0,2,12,38,0
286,94,10,15,235,-6,10,21,229,-6
286,95,10,15,235,-6,10,21,229,-6
287,0,10,9,241,5,10,4,246,5
287,1,10,9,241,5,10,4,246,5
287,2,10,13,237,0,10,13,237,0
287,3,10,13,237,0,10,13,237,0
287,4,10,13,237,0,10,13,237,0
287,5,10,10,240,7,10,3,247,7
287,6,10,10,240,7,10,3,247,7
287,7,10,11,239,3,10,8,242,3
287,8,10,11,239,3,10,8,242,3
287,9,10,13,237,6,10,7,243,6
287,10,10,13,237,6,10,7,243,6
287,11,10,13,237,6,10,7,243,6
287,12,3,10,65,0,3,10,65,0
287,13,3,10,65,0,3,10,65,0
287,14,3,10,65,0,3,10,65,0
287,15,3,10,65,0,3,10,65,0
287,16,3,10,65,0,3,10,65,0
287,17,3,10,65,0,3,10,65,0
287,18,3,10,65,0,3,10,65,0
287,19,3,10,65,0,3,10,65,0
287,20,3,10,65,0,3,10,65,0
287,21,3,10,65,0,3,10,65,0
287,22,3,10,65,0,3,10,65,0
287,23,3,10,65,0,3,10,65,0
287,24,10,15,235,-10,9,0,225,-10
287,25,10,15,235,-10,9,0,225,-10
287,26,10,15,235,-10,9,0,225,-10
287,27,10,9,241,-8,10,17,233,-8
287,28,10,9,241,-8,10,17,233,-8
287,29,10,9,241,-8,10,17,233,-8
287,30,10,12,238,1,10,11,239,1
287,31,10,12,238,1,10,11,239,1
287,32,10,12,238,1,10,11,239,1
287,33,10,12,238,8,10,4,246,8
287,34,10,12,238,8,10,4,246,8
287,35,2,10,40,0,2,10,40,0
287,36,10,10,240,10,10,0,250,10
287,37,10,10,240,10,10,0,250,10
287,38,10,12,238,-3,10,15,235,-3
287,39,10,12,238,-3,10,15,235,-3
287,40,10,9,241,9,10,0,250,9
287,41,10,9,241,9,10,0,250,9
287,42,10,13,237,0,10,13,237,0
287,43,10,13,237,0,10,13,237,0
287,44,2,10,40,0,2,10,40,0
287,45,2,10,40,0,2,10,40,0
287,46,10,12,238,-3,10,15,235,-3
287,47,10,12,238,-3,10,15,235,-3
287,48,10,11,239,-8,10,19,231,-8
287,49,10,11,239,-8,10,19,231,-8
287,50,10,11,239,-8,10,19,231,-8
287,51,10,13,237,5,10,8,242,5
287,52,10,13,237,5,10,8,242,5
287,53,10,11,239,-4,10,15,235,-4
287,54,10,11,239,-4,10,15,235,-4
287,55,10,11,239,-3,10,14,236,-3
287,56,10,11,239,-3,10,14,236,-3
287,57,10,15,235,-9,10,24,226,-9
287,58,10,15,235,-9,10,24,226,-9
287,59,10,15,235,-9,10,24,226,-9
287,60,10,12,238,7,10,5,245,7
287,61,10,12,238,7,10,5,245,7
287,62,10,11,239,-9,10,20,230,-9
287,63,10,11,239,-9,10,20,230,-9
287,64,10,12,238,-5,10,17,233,-5
287,65,10,13,237,-5,10,18,232,-5
287,66,10,14,236,-1,10,15,235,-1
287,67,10,14,236,-1,10,15,235,-1
287,68,10,14,236,-1,10,15,235,-1
287,69,10,15,235,9,10,6,244,9
287,70,2,11,39,0,2,11,39,0
287,71,10,15,235,9,10,6,244,9
287,72,10,8,242,-5,10,13,237,-5
287,73,10,8,242,-5,10,13,237,-5
287,74,10,10,240,-2,10,12,238,-2
287,75,10,10,240,-2,10,12,238,-2
287,76,10,10,240,-2,10,12,238,-2
287,77,10,9,241,0,10,9,241,0
287,78,10,9,241,0,10,9,241,0
287,79,10,8,242,-2,10,10,240,-2
287,80,10,8,242,-2,10,10,240,-2
287,81,10,13,237,-5,10,18,232,-5
287,82,10,13,237,-5,10,18,232,-5
287,83,10,13,237,-5,10,18,232,-5
287,84,10,14,236,8,10,6,244,8
287,85,10,14,236,8,10,6,244,8
287,86,10,14,236,8,10,6,244,8
287,87,10,8,242,-5,10,13,237,-5
287,88,10,8,242,-5,10,13,237,-5
287,89,10,8,242,-5,10,13,237,-5
287,90,10,12,238,-4,10,16,234,-4
287,91,10,12,238,-4,10,16,234,-4
287,92,10,12,238,-4,10,16,234,-4
287,93,10,14,236,-2,10,16,234,-2
287,94,10,14,236,-2,10,16,234,-2
287,95,2,12,38,0,2,12,38,0
288,0,4,11,89,0,4,11,89,0
288,1,4,11,89,0,4,11,89,0
288,2,4,11,89,0,4,11,89,0
288,3,4,11,89,0,4,11,89,0
288,4,4,11,89,0,4,11,89,0
288,5,4,11,89,0,4,11,89,0
288,6,4,11,89,0,4,11,89,0
288,7,4,11,89,0,4,11,89,0
288,8,4,11,89,0,4,11,89,0
288,9,4,11,89,0,4,11,89,0
288,10,4,11,89,0,4,11,89,0
288,11,4,11,89,0,4,11,89,0
288,12,11,12,263,-4,11,16,259,-4
288,13,11,12,263,-4,11,16,259,-4
288,14,11,14,261,1,11,13,262,1
288,15,11,15,260,1,11,14,261,1
288,16,11,11,264,-1,11,12,263,-1
288,17,11,11,264,-1,11,12,263,-1
288,18,11,11,264,6,11,5,270,6
288,19,11,11,264,6,11,5,270,6
288,20,11,14,261,-2,11,16,259,-2
288,21,11,14,261,-2,11,16,259,-2
288,22,11,14,261,-2,11,16,259,-2
288,23,3,11,64,0,3,11,64,0
288,24,11,9,266,-3,11,12,263,-3
288,25,11,9,266,-3,11,12,263,-3
288,26,11,9,266,-3,11,12,263,-3
288,27,11,15,260,-4,11,19,256,-4
288,28,11,15,260,-4,11,19,256,-4
288,29,11,13,262,-1,11,14,261,-1
288,30,11,13,262,-1,11,14,261,-1
288,31,11,13,262,-1,11,14,261,-1
288,32,11,13,262,-9,11,22,253,-9
288,33,11,13,262,-9,11,22,253,-9
288,34,3,11,64,0,3,11,64,0
288,35,3,11,64,0,3,11,64,0
288,36,11,11,264,-7,11,18,257,-7
288,37,11,11,264,-7,11,18,257,-7
288,38,11,11,264,-7,11,18,257,-7
288,39,11,8,267,4,11,4,271,4
288,40,11,8,267,4,11,4,271,4
288,41,11,13,262,6,11,7,268,6
288,42,11,13,262,6,11,7,268,6
288,43,11,13,262,6,11,7,268,6
288,44,11,13,262,5,11,8,267,5
288,45,11,13,262,5,11,8,267,5
288,46,11,13,262,5,11,8,267,5
288,47,3,12,63,0,3,12,63,0
288,48,3,12,63,0,3,12,63,0
288,49,3,12,63,0,3,12,63,0
288,50,3,12,63,0,3,12,63,0
288,51,11,14,261,-1,11,15,260,-1
288,52,11,14,261,-1,11,15,260,-1
288,53,11,12,263,1,11,11,264,1
288,54,11,12,263,1,11,11,264,1
288,55,11,13,262,-2,11,15,260,-2
288,56,11,13,262,-2,11,15,260,-2
288,57,11,11,264,0,11,11,264,0
288,58,11,10,265,0,11,10,265,0
288,59,3,12,63,0,3,12,63,0
288,60,11,15,260,2,11,13,262,2
288,61,11,15,260,2,11,13,262,2
288,62,11,15,260,2,11,13,262,2
288,63,11,11,264,-8,11,19,256,-8
288,64,11,11,264,-8,11,19,256,-8
288,65,11,14,261,-5,11,19,256,-5
288,66,11,14,261,-5,11,19,256,-5
288,67,11,14,261,-5,11,19,256,-5
288,68,3,12,63,0,3,12,63,0
288,69,3,12,63,0,3,12,63,0
288,70,3,12,63,0,3,12,63,0
288,71,3,12,63,0,3,12,63,0
288,72,11,10,265,6,11,4,271,6
288,73,11,10,265,6,11,4,271,6
288,74,11,13,262,-1,11,14,261,-1
288,75,11,13,262,-1,11,14,261,-1
288,76,11,8,267,9,12,24,276,9
288,77,11,8,267,9,12,24,276,9
288,78,11,9,266,-5,11,14,261,-5
288,79,11,9,266,-5,11,14,261,-5
288,80,11,15,260,-4,11,19,256,-4
288,81,11,15,260,-4,11,19,256,-4
288,82,11,15,260,-4,11,19,256,-4
288,83,3,12,63,0,3,12,63,0
288,84,11,9,266,0,11,9,266,0
288,85,11,9,266,0,11,9,266,0
288,86,11,9,266,0,11,9,266,0
288,87,11,15,260,-1,11,16,259,-1
288,88,11,15,260,-1,11,16,259,-1
288,89,11,16,259,0,11,16,259,0
288,90,11,16,259,0,11,16,259,0
288,91,11,16,259,0,11,16,259,0
288,92,11,17,258,-4,11,21,254,-4
288,93,11,17,258,-4,11,21,254,-4
288,94,11,14,261,-10,11,24,251,-10
288,95,11,14,261,-10,11,24,251,-10
289,0,11,11,264,9,11,2,273,9
289,1,11,11,264,9,11,2,273,9
289,2,11,11,264,9,11,2,273,9
289,3,11,10,265,6,11,4,271,6
289,4,11,10,265,6,11,4,271,6
289,5,11,12,263,-1,11,13,262,-1
289,6,11,12,263,-1,11,13,262,-1
289,7,11,12,263,-1,11,13,262,-1
289,8,11,14,261,9,11,5,270,9
289,9,11,15,260,9,11,6,269,9
289,10,11,14,261,9,11,5,270,9
289,11,3,9,66,0,3,9,66,0
289,12,11,15,260,9,11,6,269,9
289,13,11,15,260,9,11,6,269,9
289,14,11,15,260,9,11,6,269,9
289,15,11,15,260,-6,11,21,254,-6
289,16,11,15,260,-6,11,21,254,-6
289,17,11,12,263,-3,11,15,260,-3
289,18,11,12,263,-3,11,15,260,-3
289,19,11,12,263,-3,11,15,260,-3
289,20,3,11,64,0,3,11,64,0
289,21,3,11,64,0,3,11,64,0
289,22,11,15,260,-5,11,20,255,-5
289,23,11,15,260,-5,11,20,255,-5
289,24,3,10,65,0,3,10,65,0
289,25,3,10,65,0,3,10,65,0
